dwelling_id;trans_date;trans_dwelling_rooms;trans_dwelling_floor_area;trans_dwelling_storey;trans_dwelling_spaces;trans_dwelling_spaces_floor_area;trans_dwelling_price;trans_dwelling_price_m2;lon;lat;pzn_precinct;pzn_district
05032_07006;2013-09-23;3;43.9;1;;;340000;7744.87;16.8959357;52.4007946;Sw. Lazarz;Grunwald
11786_10312;2013-09-23;2;35.1;1;;;150000;4273.5;16.910792;52.3871539;Wilda;Wilda
06341_11826;2013-09-23;4;47.2;1;;;273000;5783.9;16.9602373;52.3899733;Rataje;Stare Miasto
11805_12662;2013-09-23;2;49.8;3;1;2.89;181000;3634.54;16.9080842;52.3777583;Wilda;Wilda
03164_01057;2013-09-24;4;52.1;;;2.8;200000;3838.77;16.8830102;52.3854422;Gorczyn;Grunwald
05011_01128;2013-09-24;4;45.3;3;1;4.8;203000;4481.24;16.87425;52.411235;Grunwald Polnoc;Grunwald
09699_04421;2013-09-24;3;52.1;1;;;298000;5719.77;16.9151194;52.4596106;Piatkowo;Nowe Miasto
01732_05244;2013-09-24;1;33.8;2;;;176920;5234.32;16.8964259;52.4119649;Jezyce;Jezyce
08617_06829;2013-09-24;4;47.3;3;1;3.6;238000;5031.71;16.9315639;52.4371219;Nowe Winogrady Polnoc;Nowe Miasto
02379_07418;2013-09-24;4;78.04;0;1;39.9;497000;6368.53;16.8947513;52.4578552;Podolany;Jezyce
09841_07463;2013-09-24;3;46.8;7;;;230000;4914.53;16.917147;52.4501;Piatkowo;Nowe Miasto
06864_08952;2013-09-24;3;79.1;0;;;400000;5056.89;16.9471229;52.450669;Naramowice;Nowe Miasto
04993_09142;2013-09-24;3;52.09;0;1;11.46;250000;4799.39;16.8978818;52.3996259;Sw. Lazarz;Grunwald
11824_12465;2013-09-24;2;30.86;1;1;1.27;172500;5589.76;16.9207499;52.3880967;Wilda;Wilda
00304_12657;2013-09-24;2;34.3;;1;5.9;109000;3177.84;16.9696429;52.312444;Gluszyna;Stare Miasto
01706_00516;2013-09-25;2;38.27;0;;;163500;4272.28;16.8943259;52.4128372;Jezyce;Jezyce
03056_01531;2013-09-25;4;47.2;;1;2.1;195000;4131.36;16.8842444;52.3881449;Gorczyn;Grunwald
04996_02326;2013-09-25;3;37.3;2;;;184000;4932.98;16.8874263;52.3936507;Sw. Lazarz;Grunwald
00660_02605;2013-09-25;2;63.1;;1;7.3;290000;4595.88;16.874254;52.44574;Strzeszyn;Jezyce
03624_02969;2013-09-25;1;28.3;;;;152000;5371.02;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
07735_03042;2013-09-25;1;29.6;5;1;14;150000;5067.57;16.9288095;52.403742;Stare Miasto;Nowe Miasto
00697_04224;2013-09-25;2;33.4;2;1;5.3;185000;5538.92;16.874254;52.44574;Strzeszyn;Jezyce
09774_04526;2013-09-25;3;49.8;3;;;310000;6224.9;16.9164046;52.4502418;Piatkowo;Nowe Miasto
08596_05669;2013-09-25;3;46.8;4;1;3.7;145000;3098.29;16.9325279;52.4416809;Nowe Winogrady Polnoc;Nowe Miasto
01591_05712;2013-09-25;2;54.25;0;;;305000;5622.12;16.9050482;52.4173984;Jezyce;Jezyce
03054_05854;2013-09-25;2;35.18;3;1;6.9;175000;4974.42;16.875151;52.3883249;Grunwald Poludnie;Grunwald
05237_06241;2013-09-25;3;49.2;;1;3.2;150000;3048.78;16.880312;52.407818;Grunwald Polnoc;Grunwald
08598_06491;2013-09-25;3;46.8;6;1;2.9;217000;4636.75;16.928382;52.4415819;Nowe Winogrady Polnoc;Nowe Miasto
08632_06651;2013-09-25;3;38.3;4;1;2;70000;1827.68;16.940126;52.4328134;Nowe Winogrady Poludnie;Nowe Miasto
08600_07649;2013-09-25;4;59.1;0;1;2.6;180000;3045.69;16.9485462;52.4299651;Stare Winogrady;Nowe Miasto
09691_08662;2013-09-25;2;43.64;2;;;297000;6805.68;16.924865;52.4626529;Piatkowo;Nowe Miasto
05335_09191;2013-09-25;3;79.48;3;;;436000;5485.66;16.8991102;52.4002241;Sw. Lazarz;Grunwald
11802_09874;2013-09-25;2;67.85;2;1;9.2;258000;3802.51;16.9144379;52.3878007;Wilda;Wilda
12396_10188;2013-09-25;1;31.2;3;;;170000;5448.72;17.0062091;52.3914557;Antoninek-Zieliniec-Kobylepole;Stare Miasto
11806_12236;2013-09-25;2;36.1;3;1;5.4;220000;6094.18;16.9205654;52.3971295;Wilda;Wilda
10648_12592;2013-09-25;2;27.9;2;;;176000;6308.24;16.9526429;52.381468;Rataje;Stare Miasto
01631_00852;2013-09-26;2;37;0;;;159000;4297.3;16.8996417;52.4099217;Jezyce;Jezyce
04899_01814;2013-09-26;2;33.8;;1;4.5;163000;4822.49;16.9043556;52.3908159;Sw. Lazarz;Grunwald
03045_01887;2013-09-26;5;66.7;5;1;3.37;270000;4047.98;16.8660974;52.385828;Grunwald Poludnie;Grunwald
05123_03142;2013-09-26;3;63.7;-0.5;1;5.3;170000;2668.76;16.8896554;52.4018031;Sw. Lazarz;Grunwald
06872_03881;2013-09-26;3;50.52;1;;;300000;5938.24;16.9503973;52.450174;Naramowice;Nowe Miasto
05029_04089;2013-09-26;3;51.5;5;1;15.6;409000;7941.75;16.8773866;52.4065262;Grunwald Polnoc;Grunwald
02272_04248;2013-09-26;3;49.23;2;1;4.3;285000;5789.15;16.8719633;52.4476866;Strzeszyn;Jezyce
09920_04251;2013-09-26;2;35.4;2;1;4.7;224998.78;6355.9;16.9201334;52.46419;Piatkowo;Nowe Miasto
07696_04785;2013-09-26;2;38.93;;;;200000;5137.43;16.938111;52.412574;Stare Miasto;Nowe Miasto
09647_05313;2013-09-26;3;48.2;2;;;300000;6224.07;16.907709;52.45588;Piatkowo;Nowe Miasto
03784_08856;2013-09-26;4;108.53;1;;;440000;4054.18;16.823293;52.409492;Lawica;Grunwald
05055_08947;2013-09-26;1;24.1;0;;;154901.89;6427.46;16.9017249;52.3899605;Sw. Lazarz;Grunwald
00308_09981;2013-09-26;4;69.2;;1;5.2;190000;2745.66;16.9671039;52.3122463;Gluszyna;Stare Miasto
02588_10864;2013-09-26;3;48.1;1;1;3.1;340000;7068.61;16.9621295;52.397841;Rataje;Stare Miasto
11808_11854;2013-09-26;2;40.2;6;;;195000;4850.75;16.9206323;52.3877639;Wilda;Wilda
05058_00292;2013-09-27;;74.8;;;;310000;4144.39;16.8937513;52.3921314;Sw. Lazarz;Grunwald
01559_00591;2013-09-27;4;69.4;;2;22.6;420000;6051.87;16.9098659;52.4154962;Jezyce;Jezyce
04988_01844;2013-09-27;2;26.4;3;;;135000;5113.64;16.871731;52.4067249;Grunwald Polnoc;Grunwald
05320_02991;2013-09-27;1;30.3;4;;;168000;5544.55;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
05320_02993;2013-09-27;1;28.1;4;;;156000;5551.6;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
08711_05644;2013-09-27;4;52.8;1;1;3.4;295000;5587.12;16.9346268;52.4387435;Nowe Winogrady Polnoc;Nowe Miasto
01589_07414;2013-09-27;3;44.4;6;;;316475.5;7127.83;16.9128439;52.4139654;Jezyce;Jezyce
04834_09011;2013-09-27;3;38;0;1;15.6;180000;4736.84;16.9031491;52.3922159;Sw. Lazarz;Grunwald
01596_09132;2013-09-27;3;47.4;;1;12.9;162500;3428.27;16.8957589;52.41082;Jezyce;Jezyce
08690_09150;2013-09-27;4;47.6;3;1;3.2;262000;5504.2;16.9388698;52.4333602;Nowe Winogrady Poludnie;Nowe Miasto
11873_09468;2013-09-27;4;50.05;1;;;230000;4595.4;16.9171402;52.3888063;Wilda;Wilda
06382_09886;2013-09-27;1;35.86;1;;;215000;5995.54;16.9583729;52.3994379;Rataje;Stare Miasto
12275_10176;2013-09-27;4;52.6;;1;7.4;267000;5076.05;16.9822269;52.393808;Chartowo;Stare Miasto
04903_00649;2013-09-30;1;19.76;1;;;110000;5566.8;16.874994;52.401894;Grunwald Poludnie;Grunwald
06953_00750;2013-09-30;5;63.5;3;2;;280000;4409.45;16.9442476;52.4454687;Naramowice;Nowe Miasto
01636_01895;2013-09-30;2;31.4;4;1;19.1;231500;7372.61;16.9080584;52.414471;Jezyce;Jezyce
09713_02191;2013-09-30;;30.8;11;;1.7;179000;5811.69;16.914929;52.4589179;Piatkowo;Nowe Miasto
04947_02285;2013-09-30;2;27.07;0;1;7.12;154000;5688.95;16.893794;52.4078759;Sw. Lazarz;Grunwald
03101_02290;2013-09-30;1;33.8;2;;;190000;5621.3;16.8937829;52.3863429;Gorczyn;Grunwald
00663_02375;2013-09-30;3;47.7;;1;3.5;243400;5102.73;16.874254;52.44574;Strzeszyn;Jezyce
01629_02846;2013-09-30;5;91.2;0;;;430000;4714.91;16.9077255;52.4101413;Jezyce;Jezyce
04910_04413;2013-09-30;3;48.7;1;1;2.4;200000;4106.78;16.902354;52.3955175;Sw. Lazarz;Grunwald
05077_06240;2013-09-30;4;63.1;;1;4.3;260000;4120.44;16.8803899;52.40773;Grunwald Polnoc;Grunwald
05214_07607;2013-09-30;3;37.47;;1;3.38;188000;5017.35;16.8711271;52.4085828;Grunwald Polnoc;Grunwald
08615_07933;2013-09-30;4;47.3;3;1;3.3;240000;5074;16.938191;52.437346;Nowe Winogrady Polnoc;Nowe Miasto
01585_08261;2013-09-30;2;44.9;1;2;6.1;274000;6102.45;16.8971414;52.4101584;Jezyce;Jezyce
00926_09135;2013-09-30;1;34.33;1;;;190746.4;5556.26;16.892077;52.4489359;Podolany;Jezyce
02549_10468;2013-09-30;2;38;;;;280000;7368.42;16.9644891;52.3993854;Rataje;Stare Miasto
10631_12051;2013-09-30;4;66.61;1;;;265000;3978.38;16.968618;52.383834;Zegrze;Stare Miasto
04950_00487;2013-10-01;3;55.93;3;;;238000;4255.32;16.871244;52.4037159;Grunwald Poludnie;Grunwald
00800_01392;2013-10-01;5;79.7;;1;5.9;375000;4705.14;16.875813;52.447871;Strzeszyn;Jezyce
04946_02524;2013-10-01;4;104.34;1;1;5.9;306000;2932.72;16.9044291;52.3965856;Sw. Lazarz;Grunwald
08623_04455;2013-10-01;4;65.6;5;;;395000;6021.34;16.9518413;52.4303181;Stare Winogrady;Nowe Miasto
08803_05384;2013-10-01;3;38.1;3;1;1.4;212000;5564.3;16.944453;52.433704;Nowe Winogrady Wschod;Nowe Miasto
08836_05605;2013-10-01;3;46.8;14;1;2.6;215000;4594.02;16.9334369;52.436723;Nowe Winogrady Polnoc;Nowe Miasto
03038_07555;2013-10-01;1;30.1;2;;;191500;6362.13;16.891991;52.384648;Gorczyn;Grunwald
06862_08849;2013-10-01;3;45.33;3;;;305000;6728.44;16.953188;52.445156;Naramowice;Nowe Miasto
11785_10657;2013-10-01;2;36.4;4;1;3.6;218000;5989.01;16.915597;52.3913369;Wilda;Wilda
11875_11019;2013-10-01;3;48;;;;161000;3354.17;16.9191269;52.3881548;Wilda;Wilda
08580_00957;2013-10-02;2;58.8;;1;16;400000;6802.72;16.921951;52.426589;Stare Winogrady;Nowe Miasto
03244_01207;2013-10-02;4;47.3;;1;2.3;245000;5179.7;16.8825949;52.388107;Gorczyn;Grunwald
03122_02307;2013-10-02;1;33.5;4;;;180000;5373.13;16.8937829;52.3863429;Gorczyn;Grunwald
09668_05215;2013-10-02;3;51.1;3;;;305000;5968.69;16.907709;52.45588;Piatkowo;Nowe Miasto
07700_05755;2013-10-02;3;44.1;6;2;2.9;150000;3401.36;16.9229243;52.4065472;Stare Miasto;Nowe Miasto
03631_06463;2013-10-02;2;33.1;;1;9.1;185000;5589.12;16.8544206;52.3829247;Junikowo;Grunwald
04915_09155;2013-10-02;2;25.5;;;;113000;4431.37;16.9025591;52.3917577;Sw. Lazarz;Grunwald
00093_10613;2013-10-02;3;59.3;1;;;300000;5059.02;16.9947631;52.4057715;Warszawskie-Pomet-Maltanskie;Stare Miasto
11156_10720;2013-10-02;3;35.1;;;;172000;4900.28;16.9128051;52.3675048;Zielony Debiec;Wilda
08619_05538;2013-10-03;3;46.8;10;1;2.8;263000;5619.66;16.9278969;52.442194;Nowe Winogrady Polnoc;Nowe Miasto
07764_08106;2013-10-03;2;52.6;4;;;250000;4752.85;16.94195;52.4036989;Stare Miasto;Nowe Miasto
03785_08404;2013-10-03;3;54.76;2;;;345500;6309.35;16.823293;52.409492;Lawica;Grunwald
07989_09130;2013-10-03;3;41.6;4;3;49.18;120000;2884.62;16.933958;52.402825;Stare Miasto;Nowe Miasto
08846_09163;2013-10-03;3;63.5;16;1;4.7;200000;3149.61;16.9275959;52.436369;Nowe Winogrady Polnoc;Nowe Miasto
10656_11824;2013-10-03;4;64.3;7;;;265000;4121.31;16.964008;52.3783079;Zegrze;Stare Miasto
11825_12658;2013-10-03;1;37.21;5;;;245000;6584.25;16.9142033;52.3891132;Wilda;Wilda
07752_00286;2013-10-04;4;67.74;;;;327000;4827.28;16.9228575;52.4055395;Stare Miasto;Nowe Miasto
09685_01620;2013-10-04;2;38.3;;1;3.1;233000;6083.55;16.921065;52.462546;Piatkowo;Nowe Miasto
05050_02240;2013-10-04;4;76.6;1;1;15.3;486000;6344.65;16.8782539;52.406647;Grunwald Polnoc;Grunwald
03648_03074;2013-10-04;2;27.7;;1;0.7;170000;6137.18;16.851741;52.3879109;Junikowo;Grunwald
05246_03734;2013-10-04;3;36.8;;;;195000;5298.91;16.874261;52.410714;Grunwald Polnoc;Grunwald
01609_03857;2013-10-04;4;75.8;1;1;4.5;230000;3034.3;16.9068282;52.416409;Jezyce;Jezyce
00702_03908;2013-10-04;2;31.8;;;;200000;6289.31;16.9119396;52.433378;Winiary;Jezyce
07672_04001;2013-10-04;3;37.3;4;1;2;230000;6166.22;16.9231843;52.4103661;Stare Miasto;Nowe Miasto
09758_04317;2013-10-04;3;64.7;2;;;415000;6414.22;16.919179;52.4632239;Piatkowo;Nowe Miasto
08643_05542;2013-10-04;3;46.8;10;1;2.5;248000;5299.15;16.926854;52.442149;Nowe Winogrady Polnoc;Nowe Miasto
08735_06957;2013-10-04;3;46.8;15;1;1.9;232500;4967.95;16.92317;52.437542;Nowe Winogrady Polnoc;Nowe Miasto
03070_07911;2013-10-04;3;42.2;2;1;2.46;209000;4952.61;16.86502;52.384423;Grunwald Poludnie;Grunwald
01612_08824;2013-10-04;3;42.92;1;;;148000;3448.28;16.8994638;52.4116817;Jezyce;Jezyce
00361_12173;2013-10-04;3;102.56;0;1;6.31;372000;3627.15;17.018226;52.4017739;Antoninek-Zieliniec-Kobylepole;Stare Miasto
08604_00954;2013-10-07;4;67.6;;;;392000;5798.82;16.921951;52.426589;Stare Winogrady;Nowe Miasto
09974_02628;2013-10-07;3;45.1;;;;275000;6097.56;16.914454;52.459815;Piatkowo;Nowe Miasto
01791_03825;2013-10-07;3;45.3;2;;;215000;4746.14;16.9114406;52.4125678;Jezyce;Jezyce
06995_07264;2013-10-07;4;52.91;3;;;290000;5481.01;16.941637;52.4555129;Naramowice;Nowe Miasto
06387_09859;2013-10-07;3;37.91;9;;;185000;4879.98;16.94442;52.395522;Rataje;Stare Miasto
11874_10412;2013-10-07;3;38.8;;1;7.1;123000;3170.1;16.9206323;52.3877639;Wilda;Wilda
02603_10442;2013-10-07;2;35.1;;;;241500;6880.34;16.9638509;52.3981003;Rataje;Stare Miasto
10684_12629;2013-10-07;2;42.81;3;1;5.68;267000;6236.86;16.965001;52.391768;Rataje;Stare Miasto
07713_00695;2013-10-08;5;67;2;;;300000;4477.61;16.92222;52.4112833;Stare Miasto;Nowe Miasto
01848_06743;2013-10-08;3;53.77;3;1;1.86;224200;4169.61;16.9080314;52.4070582;Jezyce;Jezyce
09722_08057;2013-10-08;3;47.5;1;;;296000;6231.58;16.9029569;52.4589525;Piatkowo;Nowe Miasto
11196_10227;2013-10-08;4;44.3;;;;152000;3431.15;16.9056248;52.3710067;Zielony Debiec;Wilda
02566_10588;2013-10-08;3;32;;;;214000;6687.5;16.9645015;52.3981268;Rataje;Stare Miasto
11885_10712;2013-10-08;7;109.4;1;1;3;300000;2742.23;16.9261958;52.3995177;Wilda;Wilda
08657_00951;2013-10-09;3;49.8;;;;300000;6024.1;16.921951;52.426589;Stare Winogrady;Nowe Miasto
01787_02842;2013-10-09;5;120;2;;;360000;3000;16.9063525;52.4101539;Jezyce;Jezyce
05025_04328;2013-10-09;4;71.7;4;1;3.16;360000;5020.92;16.8994537;52.3990148;Sw. Lazarz;Grunwald
03063_06588;2013-10-09;5;73.6;4;1;1.82;275000;3736.41;16.8663831;52.390811;Grunwald Poludnie;Grunwald
00715_08795;2013-10-09;3;53.63;3;1;4.02;250000;4661.57;16.91197;52.4255999;Winiary;Jezyce
05005_09092;2013-10-09;2;77.1;4;1;1.9;355000;4604.41;16.8968853;52.3943586;Sw. Lazarz;Grunwald
07760_09144;2013-10-09;2;35;3;;;160000;4571.43;16.9312682;52.3998554;Stare Miasto;Nowe Miasto
08739_09151;2013-10-09;3;38.1;12;1;1.9;173500;4553.81;16.9298833;52.4321917;Nowe Winogrady Poludnie;Nowe Miasto
01597_09164;2013-10-09;4;75.2;4;1;2.6;200000;2659.57;16.9067198;52.4109206;Jezyce;Jezyce
02568_10482;2013-10-09;2;31.2;2;;;215000;6891.03;16.9644891;52.3993854;Rataje;Stare Miasto
03658_03006;2013-10-10;1;30.3;7;;;167000;5511.55;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
08746_04547;2013-10-10;3;50.5;2;;;265000;5247.52;16.922176;52.425864;Stare Winogrady;Nowe Miasto
09748_07549;2013-10-10;3;48.8;3;;;242000;4959.02;16.9214379;52.449006;Piatkowo;Nowe Miasto
05947_08230;2013-10-10;1;34.8;1;;;187000;5373.56;16.941178;52.408319;Stare Miasto;Nowe Miasto
01611_09093;2013-10-10;3;44.68;1;;;307000;6871.08;16.9082846;52.4118494;Jezyce;Jezyce
06877_03847;2013-10-11;2;31.54;2;1;2.68;202000;6404.57;16.9562474;52.4541224;Naramowice;Nowe Miasto
00705_07349;2013-10-11;4;52.7;1;1;4.9;270000;5123.34;16.9149193;52.4264749;Winiary;Jezyce
09752_08806;2013-10-11;4;69.01;1;;;370000;5361.54;16.907023;52.454356;Piatkowo;Nowe Miasto
06936_08848;2013-10-11;3;45.9;0;;;228000;4967.32;16.947944;52.446312;Naramowice;Nowe Miasto
06381_11884;2013-10-11;3;43.7;0;;;270000;6178.49;16.9459339;52.3925969;Rataje;Stare Miasto
10707_11985;2013-10-11;4;66.64;10;;;139000;2085.83;16.968441;52.383761;Zegrze;Stare Miasto
07774_03123;2013-10-14;3;75.6;4;1;14;460000;6084.66;16.9303126;52.4034057;Stare Miasto;Nowe Miasto
08630_05388;2013-10-14;4;47.6;3;1;3.4;219000;4600.84;16.9268432;52.4312023;Nowe Winogrady Poludnie;Nowe Miasto
08741_05451;2013-10-14;4;47.3;4;1;3.5;240000;5074;16.9298833;52.4321917;Nowe Winogrady Poludnie;Nowe Miasto
02303_07656;2013-10-14;4;53;1;;;213000;4018.87;16.8812572;52.4583852;Podolany;Jezyce
05288_00603;2013-10-15;3;37.28;3;;;200000;5364.81;16.8782005;52.4101864;Grunwald Polnoc;Grunwald
08740_02537;2013-10-15;4;63.7;;;;395000;6200.94;16.948171;52.4290649;Stare Winogrady;Nowe Miasto
06919_04852;2013-10-15;2;44.33;1;;;282000;6361.38;16.9438294;52.4532617;Naramowice;Nowe Miasto
08742_06521;2013-10-15;3;46.8;15;1;1.9;225000;4807.69;16.934247;52.4363869;Nowe Winogrady Polnoc;Nowe Miasto
06857_07273;2013-10-15;4;55.34;2;;;309904;5600;16.941637;52.4555129;Naramowice;Nowe Miasto
03062_08585;2013-10-15;2;30.8;9;1;4.16;151000;4902.6;16.8667767;52.3876354;Grunwald Poludnie;Grunwald
01604_09171;2013-10-15;4;70.55;0;1;22.29;145000;2055.28;16.874259;52.4125759;Ogrody;Jezyce
11876_09631;2013-10-15;3;44.91;;;;200000;4453.35;16.9246021;52.3982565;Wilda;Wilda
11257_10915;2013-10-15;2;20.2;1;;;100000;4950.5;16.9075152;52.364968;Zielony Debiec;Wilda
05157_00088;2013-10-16;3;98.17;1;;;360000;3667.11;16.8659219;52.4001306;Grunwald Poludnie;Grunwald
08766_05526;2013-10-16;2;32;3;1;2.4;80000;2500;16.9278969;52.442194;Nowe Winogrady Polnoc;Nowe Miasto
05189_05601;2013-10-16;6;146.89;3;1;21;420000;2859.28;16.898644;52.403352;Sw. Lazarz;Grunwald
06922_08924;2013-10-16;3;45.78;4;;;259000;5657.49;16.9449936;52.455762;Naramowice;Nowe Miasto
01626_09170;2013-10-16;4;70.55;1;;;145000;2055.28;16.874259;52.4125759;Ogrody;Jezyce
11144_12436;2013-10-16;2;27.9;1;;;116000;4157.71;16.897617;52.3709749;Swierczewo;Wilda
03184_01213;2013-10-17;3;47.9;;1;;215000;4488.52;16.885412;52.387074;Gorczyn;Grunwald
05499_01453;2013-10-17;1;42.4;;;;137000;3231.13;16.9043166;52.3939602;Sw. Lazarz;Grunwald
03645_01611;2013-10-17;2;40.7;1;1;2.6;240000;5896.81;16.8621006;52.3920534;Grunwald Poludnie;Grunwald
06952_02490;2013-10-17;1;37.2;1;;;210000;5645.16;16.946517;52.448924;Naramowice;Nowe Miasto
01628_04085;2013-10-17;3;46.07;;1;3.62;235000;5100.93;16.885277;52.4134839;Ogrody;Jezyce
05198_08997;2013-10-17;3;46.5;1;1;5.6;179000;3849.46;16.9031491;52.3922159;Sw. Lazarz;Grunwald
01899_00379;2013-10-18;3;45.63;;;;155000;3396.89;16.8843399;52.4118659;Ogrody;Jezyce
08828_00725;2013-10-18;3;41.1;2;;;250000;6082.73;16.9251863;52.4278032;Stare Winogrady;Nowe Miasto
07777_01948;2013-10-18;4;54;1;;;262000;4851.85;16.9352199;52.408656;Stare Miasto;Nowe Miasto
05325_03011;2013-10-18;1;28.2;7;;;159000;5638.3;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
05175_03777;2013-10-18;4;82.4;1;1;3.98;374000;4538.83;16.9025191;52.3957096;Sw. Lazarz;Grunwald
05021_03842;2013-10-18;3;50.1;3;;;200000;3992.02;16.892779;52.3908519;Sw. Lazarz;Grunwald
09989_04699;2013-10-18;3;60.9;3;;;335000;5500.82;16.9201334;52.46419;Piatkowo;Nowe Miasto
08894_05068;2013-10-18;1;28.8;1;;;190000;6597.22;16.9216859;52.4349969;Nowe Winogrady Poludnie;Nowe Miasto
09991_06061;2013-10-18;3;48;4;;;319000;6645.83;16.907709;52.45588;Piatkowo;Nowe Miasto
03170_08212;2013-10-18;3;43.5;3;;;223000;5126.44;16.8923339;52.3845849;Gorczyn;Grunwald
00733_09149;2013-10-18;3;38.4;8;1;2.2;250000;6510.42;16.907003;52.430102;Winiary;Jezyce
11168_09575;2013-10-18;2;20.51;1;;;117000;5704.53;16.906811;52.3639106;Zielony Debiec;Wilda
10640_12081;2013-10-18;3;48.8;3;;;240515;4928.59;16.970686;52.3801999;Zegrze;Stare Miasto
10671_12406;2013-10-18;2;31.7;8;1;2.1;156000;4921.14;16.9487549;52.369053;Staroleka-Minikowo-Marlewo;Stare Miasto
05397_00304;2013-10-21;4;50.89;;;;150000;2947.53;16.8765761;52.4040151;Stary Grunwald;Grunwald
05390_00482;2013-10-21;3;37.15;1;;;230000;6191.12;16.89041;52.3926604;Sw. Lazarz;Grunwald
01776_01283;2013-10-21;2;41.7;;;;175000;4196.64;16.8967903;52.4110516;Jezyce;Jezyce
09835_01824;2013-10-21;4;60.2;1;1;16.2;373500;6204.32;16.9210697;52.4623066;Piatkowo;Nowe Miasto
02166_03618;2013-10-21;2;37.4;;1;2.07;190000;5080.21;16.814633;52.4328669;Krzyzowniki-Smochowice;Jezyce
07018_05022;2013-10-21;3;95.99;;;;490000;5104.7;16.9449936;52.455762;Naramowice;Nowe Miasto
08855_08535;2013-10-21;4;52.8;2;1;3.7;255000;4829.55;16.937829;52.439426;Nowe Winogrady Polnoc;Nowe Miasto
11814_09377;2013-10-21;4;92.12;3;;;460000;4993.49;16.918473;52.386274;Wilda;Wilda
06343_09762;2013-10-21;5;91;3;;;500000;5494.51;16.958696;52.399367;Rataje;Stare Miasto
01869_01938;2013-10-22;2;50.2;6;;;280000;5577.69;16.907556;52.4142361;Jezyce;Jezyce
05200_09014;2013-10-22;3;34.4;4;1;4.8;112000;3255.81;16.902994;52.3916415;Sw. Lazarz;Grunwald
04975_09198;2013-10-22;1;63.1;3;;;260000;4120.44;16.897992;52.4080979;Sw. Lazarz;Grunwald
11906_10253;2013-10-22;3;54.9;3;1;11.7;294000;5355.19;16.9189349;52.395221;Wilda;Wilda
10676_10923;2013-10-22;1;32.04;2;;;245000;7646.69;16.965853;52.3914039;Rataje;Stare Miasto
05190_00261;2013-10-23;2;26.09;2;;;154500;5921.81;16.873537;52.410467;Grunwald Polnoc;Grunwald
03069_00871;2013-10-23;3;33.33;;;;173000;5190.52;16.8691726;52.391241;Grunwald Poludnie;Grunwald
07849_01861;2013-10-23;3;39.6;;;;110000;2777.78;16.9241636;52.406348;Stare Miasto;Nowe Miasto
11206_09685;2013-10-23;;43.3;;;;217000;5011.55;16.906816;52.3683709;Zielony Debiec;Wilda
11912_09713;2013-10-23;1;31.1;;2;21.2;165000;5305.47;16.9226385;52.3869774;Wilda;Wilda
11822_10763;2013-10-23;4;48.7;;;;274000;5626.28;16.9261958;52.3995177;Wilda;Wilda
05950_10921;2013-10-23;3;48.1;2;;;218000;4532.22;16.96181;52.409472;Ostrow Tumski-Srodka-Zawady-Komandoria;Stare Miasto
10728_12677;2013-10-23;3;35.2;3;;;177000;5028.41;16.951293;52.380359;Rataje;Stare Miasto
00798_00572;2013-10-24;3;56.9;;2;17.3;285000;5008.79;16.9138336;52.4322161;Winiary;Jezyce
05195_02895;2013-10-24;3;48.3;;;;208000;4306.42;16.8735669;52.400019;Grunwald Poludnie;Grunwald
05208_03377;2013-10-24;2;28.8;;;;140000;4861.11;16.8785439;52.404722;Grunwald Polnoc;Grunwald
00761_04139;2013-10-24;3;37.7;;;;210000;5570.29;16.906333;52.4313439;Winiary;Jezyce
05570_08199;2013-10-24;3;94.68;4;;;910000;9611.32;16.8720462;52.3970064;Grunwald Poludnie;Grunwald
07899_08723;2013-10-24;1;31.9;5;1;14;265000;8307.21;16.9288095;52.403742;Stare Miasto;Nowe Miasto
05183_08939;2013-10-24;2;31.6;0;;;204900;6484.18;16.9017249;52.3899605;Sw. Lazarz;Grunwald
01731_09097;2013-10-24;3;51.87;0;;;210000;4048.58;16.8987617;52.4123213;Jezyce;Jezyce
02599_10794;2013-10-24;2;35.3;;;;213000;6033.99;16.964814;52.397433;Rataje;Stare Miasto
05280_00378;2013-10-25;6;122.04;1;;;735000;6022.62;16.868008;52.398497;Grunwald Poludnie;Grunwald
05426_00747;2013-10-25;3;43.12;2;;;190000;4406.31;16.8721369;52.4119219;Grunwald Polnoc;Grunwald
01739_00795;2013-10-25;5;90.9;;1;13.1;515000;5665.57;16.911094;52.4241169;Winiary;Jezyce
05473_01087;2013-10-25;2;27.5;5;;;125000;4545.45;16.8762165;52.4108854;Grunwald Polnoc;Grunwald
01870_02919;2013-10-25;3;68.9;;;;247000;3584.91;16.9072148;52.4100144;Jezyce;Jezyce
03671_02980;2013-10-25;1;30.3;3;;;167000;5511.55;16.8588629;52.3921252;Grunwald Poludnie;Grunwald
08730_05387;2013-10-25;2;27;8;1;1.9;100000;3703.7;16.943382;52.4339639;Nowe Winogrady Wschod;Nowe Miasto
05203_06153;2013-10-25;2;59.22;1;;;525000;8865.25;16.894097;52.3994969;Sw. Lazarz;Grunwald
02329_06465;2013-10-25;2;53.3;0;;;285000;5347.09;16.869628;52.4452137;Strzeszyn;Jezyce
