id_gosp;id_osoba;woj;klm;plec;internet;wyksz;nauka_lata;czy_praca;czy_pelny_etat;czy_rej_pup;dzieci;wiek
112695;1;18;6;2;1;50;11;1;1;2;1;38
112696;3;18;6;1;1;50;11;2;0;1;1;50
112696;4;18;6;2;1;12;15;1;1;2;1;39
112698;2;18;4;1;1;11;16;1;1;2;0;43
112698;3;18;4;1;1;51;9;2;0;2;0;17
112698;1;18;4;2;1;11;16;1;1;2;0;41
112700;1;18;4;1;2;50;12;2;0;1;0;50
112700;3;18;4;1;2;30;14;2;0;2;0;23
112700;2;18;4;2;2;40;12;2;0;2;1;46
112700;4;18;4;2;2;30;14;2;0;2;1;25
112701;2;18;4;1;2;30;12;1;1;2;0;57
112701;3;18;4;1;1;12;15;1;1;2;0;30
112701;1;18;4;2;1;30;12;1;1;2;0;55
112702;1;18;4;1;1;12;15;2;0;2;0;33
112703;2;10;6;1;1;50;11;1;1;2;1;48
112703;3;10;6;2;1;50;11;1;2;2;0;43
112704;2;18;6;1;2;60;8;2;0;2;0;39
112704;3;18;6;2;1;50;12;1;2;2;0;30
112705;2;18;6;1;2;50;11;1;1;2;1;39
112705;3;18;6;1;2;50;11;2;0;2;0;39
112706;2;18;6;1;1;11;18;1;1;2;1;53
112706;3;18;6;2;1;20;15;1;1;2;1;50
112707;2;18;6;2;1;20;14;1;1;2;1;29
112708;1;18;6;2;1;11;17;1;1;2;0;29
112709;1;18;6;1;2;60;8;1;1;2;1;51
112709;2;18;6;2;2;60;8;1;1;2;1;43
112709;3;18;6;2;1;51;9;2;0;2;0;17
112710;2;18;6;2;2;60;8;2;0;2;1;59
112710;4;18;6;2;1;30;13;1;2;2;0;32
112712;1;18;6;1;2;50;11;2;0;2;1;55
112712;2;18;6;2;2;40;12;1;1;2;1;44
112712;3;18;6;2;1;51;11;1;2;2;1;19
112712;4;18;6;2;1;51;10;1;2;2;0;18
112713;2;18;6;2;1;11;17;1;1;2;1;53
112714;1;18;6;1;1;20;14;1;1;2;1;50
112714;2;18;6;2;1;30;12;1;1;2;1;57
112715;2;18;5;1;1;50;11;1;1;2;0;57
112715;1;18;5;2;1;40;12;1;1;2;1;59
112716;2;18;5;2;1;40;12;2;0;2;0;20
112717;1;18;5;2;1;12;15;1;1;2;0;38
112718;3;18;5;1;1;51;11;2;0;2;0;19
112718;4;18;5;2;1;40;12;2;0;2;1;25
112719;1;18;5;1;1;50;11;2;0;2;0;63
112723;1;18;5;1;1;30;13;1;1;2;0;51
112723;2;18;5;2;2;60;8;2;0;1;0;48
112723;3;18;5;2;1;12;17;2;0;2;0;25
112723;4;18;5;2;1;30;13;2;0;1;0;24
112723;5;18;5;2;1;30;14;2;0;1;0;21
112730;1;18;6;1;1;30;12;1;1;2;0;49
112733;2;18;6;1;2;60;8;1;2;2;0;42
112734;1;18;6;2;2;50;11;1;2;1;0;48
112735;2;18;6;1;1;50;11;2;0;1;1;34
112735;1;18;6;2;1;51;9;1;2;2;0;30
112738;2;18;6;1;1;50;11;1;1;2;1;52
112738;3;18;6;2;1;40;12;2;0;1;1;46
112738;4;18;6;2;1;40;12;2;0;2;1;23
112738;5;18;6;2;1;51;11;2;0;2;1;19
112739;2;18;6;1;2;30;13;2;0;2;0;39
112741;1;18;6;1;1;40;12;2;0;1;1;28
112742;1;18;6;2;1;30;13;1;1;2;0;54
112743;3;18;6;1;2;50;11;2;0;1;0;49
112744;1;18;6;1;1;50;11;1;1;2;1;61
112744;3;18;6;2;2;50;11;2;0;2;0;35
112746;1;10;6;1;2;50;1;1;1;2;1;59
112746;2;10;6;2;2;50;4;2;0;2;0;59
112746;3;10;6;2;1;30;13;1;1;2;1;28
112747;2;18;6;1;2;50;11;2;0;1;1;52
112747;1;18;6;2;1;50;11;2;0;1;1;52
112749;1;18;6;2;1;50;11;2;0;2;1;38
112751;2;18;6;1;1;11;18;1;1;2;1;38
112751;1;18;6;2;1;40;13;2;0;2;1;35
112752;2;18;6;2;2;50;11;1;1;2;0;50
112753;4;18;6;2;1;12;17;1;1;2;0;25
112756;1;18;4;1;1;12;16;1;1;2;0;52
112756;3;18;4;1;1;40;12;2;0;2;0;20
112759;2;18;5;2;1;11;18;1;1;2;1;38
112762;2;18;5;2;1;50;11;1;2;2;1;45
112765;1;18;5;2;1;50;11;1;1;2;1;58
112767;1;18;5;2;1;20;14;1;1;2;1;52
112768;1;18;5;1;1;40;12;1;1;2;0;52
112768;2;18;5;2;1;11;18;1;1;2;1;52
112769;3;18;6;1;1;50;11;2;0;1;1;32
112769;1;18;6;2;2;40;12;2;0;1;0;53
112770;1;18;6;1;2;30;13;1;1;2;0;39
112770;2;18;6;2;2;50;12;1;1;2;0;48
112771;1;18;6;1;1;30;13;1;1;2;1;48
112771;2;18;6;2;1;30;13;1;1;2;1;45
112772;4;18;6;1;1;30;13;2;0;1;0;28
112772;3;18;6;2;2;50;11;2;0;1;1;54
112773;1;18;6;1;1;50;11;1;1;2;1;55
112773;2;18;6;2;1;30;12;1;1;2;1;57
112774;2;18;6;1;2;50;11;2;0;1;1;51
112774;4;18;6;1;1;50;12;2;0;1;0;28
112774;5;18;6;1;1;50;12;2;0;1;0;21
112774;7;18;6;1;2;60;8;2;0;2;0;52
112774;1;18;6;2;1;50;11;1;1;2;1;49
112774;3;18;6;2;1;40;12;1;1;2;0;25
112774;6;18;6;2;2;30;12;1;1;2;0;46
112784;2;18;5;2;1;11;17;2;0;2;1;31
112785;1;18;6;2;2;60;8;2;0;2;0;58
112787;2;18;6;2;1;40;12;1;1;2;0;22
112789;2;18;6;2;2;30;12;1;1;2;0;55
112790;2;18;6;2;1;12;15;1;1;2;1;48
112793;2;18;6;1;2;50;11;2;0;2;0;61
112794;1;18;6;1;1;11;16;1;1;2;0;32
112795;2;18;6;2;2;50;11;2;0;1;1;44
112799;1;18;6;1;1;50;11;1;1;2;1;43
112799;3;18;6;1;1;51;11;2;0;2;0;18
112799;2;18;6;2;1;50;11;1;1;2;1;43
112800;3;18;6;1;1;51;12;2;0;2;1;19
112800;2;18;6;2;1;40;12;1;1;2;1;43
112800;4;18;6;2;1;51;12;2;0;2;0;19
112802;2;18;6;2;1;40;12;2;0;1;1;29
112804;4;18;6;1;1;51;9;2;0;2;0;17
112804;2;18;6;2;2;50;11;1;1;2;1;40
112804;3;18;6;2;1;40;13;2;0;2;0;21
112806;5;18;6;2;2;50;11;1;2;2;1;52
112806;6;18;6;2;1;40;15;2;0;2;0;23
112807;2;18;6;2;1;30;12;1;2;2;1;37
112810;2;18;5;2;1;12;15;2;0;2;0;28
112811;2;18;5;2;1;40;12;2;0;2;0;26
112816;2;18;5;2;1;50;11;2;0;2;1;53
112817;2;18;5;1;1;12;16;2;0;2;1;59
112820;2;18;6;1;1;50;11;2;0;2;0;62
112820;3;18;6;1;1;30;13;1;1;2;0;37
112820;4;18;6;1;1;40;13;2;0;2;0;21
112820;1;18;6;2;2;30;13;1;1;2;1;59
112821;2;18;6;2;1;30;13;2;0;2;1;38
112822;1;18;6;2;2;50;11;1;1;2;0;48
112822;2;18;6;2;1;40;14;2;0;2;0;21
112823;1;18;6;1;1;11;18;1;1;2;1;34
112824;2;18;6;1;1;50;11;1;1;2;0;49
112824;4;18;6;1;1;40;12;2;0;2;0;20
112824;5;18;6;1;1;51;9;2;0;2;0;17
112824;3;18;6;2;1;40;14;2;0;2;0;22
112825;2;18;6;2;1;40;12;1;1;2;0;48
112825;4;18;6;2;1;40;12;2;0;2;0;20
112827;1;18;6;1;2;50;11;1;1;2;0;50
112827;2;18;6;2;2;50;11;1;1;2;1;52
112827;3;18;6;2;1;40;12;2;0;1;1;28
112828;2;18;6;1;1;50;11;2;0;2;1;47
112828;1;18;6;2;1;11;18;1;1;2;0;47
112828;3;18;6;2;1;51;11;2;0;2;0;19
112830;1;18;6;2;1;30;13;1;1;2;1;46
112830;3;18;6;2;1;51;10;2;0;2;0;18
112835;1;18;6;1;1;30;13;1;1;2;1;31
112835;2;18;6;2;1;11;17;2;0;2;1;36
112843;1;18;4;1;1;11;17;1;1;2;1;32
112843;2;18;4;2;1;30;14;1;1;2;1;28
112844;1;18;4;1;2;30;8;1;1;2;0;57
112844;3;18;4;1;1;30;13;2;0;2;0;27
112844;4;18;4;1;1;12;17;2;0;2;0;25
112844;2;18;4;2;2;30;13;2;0;2;0;57
112845;1;18;4;1;1;11;19;1;1;2;0;40
112845;2;18;4;2;1;11;17;2;0;1;0;42
112846;2;18;4;1;1;50;11;2;0;2;0;52
112847;1;18;4;1;1;11;17;2;0;1;0;61
112848;1;18;4;1;1;12;19;1;1;2;1;30
112848;2;18;4;2;1;12;16;1;1;2;1;26
112849;3;18;4;1;1;50;14;2;0;2;0;21
112849;2;18;4;2;1;50;10;2;0;2;0;43
112849;4;18;4;2;1;51;10;2;0;2;0;17
112851;1;18;4;1;2;50;10;2;0;2;0;64
112852;1;18;4;1;2;50;11;1;1;2;1;57
112852;4;18;4;1;1;30;13;1;1;2;0;23
112852;2;18;4;2;2;50;11;2;0;1;1;52
112852;3;18;4;2;1;11;18;1;1;2;1;27
112854;2;18;6;2;1;20;14;1;2;2;1;38
112858;1;18;6;1;1;50;11;1;1;2;1;60
112858;2;18;6;2;1;30;14;1;2;2;0;52
112858;4;18;6;2;1;12;17;1;1;2;1;25
112862;1;18;4;1;1;40;12;1;1;2;0;33
112863;1;18;4;1;1;50;11;1;1;2;1;31
112863;2;18;4;2;1;50;11;2;0;1;1;26
112864;1;18;6;1;1;30;13;1;1;2;1;33
112865;2;18;6;2;1;30;12;1;2;2;0;42
112866;1;18;6;2;1;11;17;2;0;2;1;59
112868;1;18;6;2;2;30;13;2;0;2;1;55
112868;2;18;6;2;1;30;13;2;0;2;0;29
112869;2;18;6;1;1;51;12;2;0;2;0;19
112870;1;18;6;1;1;11;17;1;1;2;0;43
112871;2;18;6;2;1;50;11;1;2;2;1;47
112873;1;18;6;1;1;11;17;1;1;2;1;47
112873;2;18;6;2;1;30;13;1;1;2;1;39
112873;3;18;6;2;1;40;12;2;0;2;0;19
112876;1;18;6;1;2;50;11;1;1;2;1;57
112876;2;18;6;2;2;30;13;1;1;2;1;57
112877;2;18;6;2;2;50;11;1;1;2;1;55
112884;1;18;4;1;1;30;13;1;1;2;1;38
112884;2;18;4;2;1;30;14;1;1;2;1;34
112887;2;18;4;2;1;30;15;2;0;2;0;23
112890;2;18;4;2;2;40;12;2;0;1;1;21
112893;1;18;4;1;1;40;12;2;0;1;0;59
112894;4;18;4;2;1;30;14;1;1;2;1;36
112895;3;18;4;1;1;51;9;2;0;2;0;18
112895;2;18;4;2;1;30;12;2;0;2;0;57
112896;1;18;4;1;1;30;13;1;1;2;0;37
112896;2;18;4;2;1;20;14;1;1;2;0;36
112903;1;18;3;1;1;30;13;2;0;2;0;21
112907;1;18;3;1;1;11;17;1;1;2;0;34
112910;1;18;3;2;1;11;17;1;1;2;0;53
112912;1;18;3;1;1;30;13;1;1;2;1;40
112916;1;18;3;1;1;11;21;1;1;2;1;41
112916;2;18;3;2;1;11;18;1;1;2;1;41
112917;1;18;3;2;1;12;15;1;2;2;1;30
112919;2;18;3;1;1;11;17;1;1;2;1;34
112919;4;18;3;1;1;11;17;1;1;2;0;28
112919;1;18;3;2;1;11;17;1;1;2;1;33
112920;1;18;3;1;1;30;15;2;0;2;0;57
112920;3;18;3;1;1;12;16;1;2;2;0;29
112920;2;18;3;2;1;40;12;2;0;2;1;50
112926;1;20;4;1;1;30;13;1;1;2;1;41
112926;2;20;4;2;1;30;13;1;1;2;1;41
112927;2;20;4;1;1;30;13;2;0;1;1;49
112927;1;20;4;2;1;30;14;1;1;2;1;41
112930;2;20;4;1;2;50;10;2;0;2;1;64
112930;1;20;4;2;2;50;11;2;0;2;1;59
112934;1;20;6;1;2;30;13;1;1;2;1;41
112934;2;20;6;2;2;30;13;1;1;2;1;41
112935;1;20;6;1;2;50;11;1;1;2;1;43
112935;2;20;6;2;1;40;12;1;1;2;1;39
112936;1;20;6;1;2;30;13;1;1;2;1;48
112936;2;20;6;2;2;30;13;1;1;2;1;43
112936;4;20;6;2;1;30;13;2;0;2;0;20
112937;1;20;6;1;2;30;13;1;1;2;1;56
112937;2;20;6;2;2;30;13;1;1;2;1;52
112939;1;20;6;1;1;11;17;1;1;2;1;48
112940;1;20;6;1;1;11;18;1;1;2;1;43
112940;2;20;6;2;1;30;13;1;1;2;1;40
112942;1;20;6;1;1;50;11;1;1;2;1;46
112942;2;20;6;2;1;11;18;1;1;2;1;43
112947;1;20;5;2;1;30;12;1;1;2;1;53
112950;1;20;5;1;1;30;13;1;1;2;1;33
112950;2;20;5;2;1;40;12;2;0;2;1;29
112958;1;20;6;1;2;50;10;2;0;2;1;64
112958;2;20;6;2;2;50;10;2;0;2;1;58
112960;2;20;6;2;1;40;12;2;0;2;1;26
112961;1;20;6;1;2;60;7;2;0;2;0;63
112966;2;20;5;2;1;20;14;1;1;2;1;56
112967;2;20;5;2;1;50;12;1;1;2;1;40
112967;3;20;5;2;1;51;11;2;0;2;0;19
112968;1;20;4;2;2;50;11;1;1;2;1;48
112969;1;20;4;1;1;50;11;1;1;2;1;34
112969;2;20;4;2;1;30;13;2;0;2;1;34
112970;1;20;4;2;1;40;12;1;2;1;1;57
112973;2;20;4;2;1;40;11;2;0;1;1;29
112975;1;20;4;1;2;50;11;1;1;2;1;56
112979;2;20;6;2;2;50;11;1;1;2;1;53
112981;1;20;6;1;2;30;13;2;0;2;1;61
112981;3;20;6;1;1;30;14;2;0;1;0;33
112981;2;20;6;2;2;30;13;2;0;2;0;57
112982;1;20;6;1;1;50;11;1;1;2;0;50
112990;1;20;5;1;1;50;11;2;0;2;0;53
112990;2;20;5;2;1;30;12;2;0;2;0;52
112993;1;20;5;1;1;30;12;1;2;2;1;59
112996;1;20;6;1;1;30;13;1;1;2;0;30
112996;2;20;6;1;2;30;13;2;0;2;0;64
112996;4;20;6;1;1;50;11;1;1;2;1;21
112996;3;20;6;2;2;50;11;1;1;2;1;51
112997;1;20;6;1;2;60;8;1;1;2;0;60
112997;3;20;6;1;2;51;9;2;0;2;0;26
112997;4;20;6;1;2;50;11;2;0;2;0;21
112997;2;20;6;2;2;50;11;1;1;2;0;58
112998;1;20;6;1;2;50;11;1;1;2;1;61
112998;3;20;6;1;1;60;8;1;1;2;0;32
112998;2;20;6;2;2;50;11;2;0;2;1;57
112999;1;20;6;1;1;50;11;1;1;2;1;34
112999;3;20;6;1;2;50;11;2;0;2;1;63
112999;2;20;6;2;2;50;11;2;0;2;1;59
113000;1;20;6;2;2;60;8;2;0;2;1;59
113001;1;20;6;1;1;30;13;2;0;2;0;48
113001;3;20;6;1;1;40;13;1;1;2;0;21
113001;4;20;6;1;1;40;12;2;0;2;0;20
113001;2;20;6;2;1;20;13;2;0;2;1;49
113002;2;20;6;1;1;50;11;1;2;1;1;37
113002;3;20;6;2;1;11;17;2;0;1;0;31
113003;2;20;6;1;1;30;14;1;1;2;1;40
113003;1;20;6;2;1;11;17;1;1;2;0;36
113004;2;20;6;1;2;30;13;2;0;1;0;34
113011;1;20;6;1;2;50;11;2;0;2;1;61
113011;2;20;6;2;2;50;11;2;0;2;1;54
113012;1;20;6;2;2;30;13;2;0;2;1;53
113015;1;20;2;1;2;50;11;2;0;1;1;58
113015;4;20;2;1;1;11;18;1;2;2;0;25
113015;2;20;2;2;1;30;14;2;0;1;1;54
113015;3;20;2;2;1;11;19;1;2;2;0;27
113017;2;20;2;1;2;30;13;1;1;2;0;29
113017;4;20;2;1;2;30;13;2;0;1;0;32
113017;3;20;2;2;2;20;14;1;1;2;0;27
113018;2;20;2;1;2;50;11;1;1;2;1;53
113018;1;20;2;2;1;30;13;1;1;2;1;55
113018;3;20;2;2;1;60;8;2;0;2;0;16
113018;4;20;2;2;1;60;8;2;0;2;0;16
113020;1;20;2;1;2;40;12;2;0;2;0;48
113021;1;20;2;2;1;11;17;1;1;2;0;50
113026;1;20;2;1;1;30;13;1;1;2;1;38
113026;2;20;2;2;1;12;15;1;1;2;1;29
113029;1;20;2;1;1;60;8;1;1;2;1;63
113029;3;20;2;2;1;51;10;1;1;2;0;23
113032;2;20;2;2;1;30;13;2;0;1;1;36
113036;2;20;2;2;2;50;11;1;1;2;1;54
113036;3;20;2;2;1;40;12;2;0;2;0;23
113041;2;20;2;1;1;50;11;1;1;2;0;42
113041;1;20;2;2;1;30;13;1;1;2;0;39
113042;1;20;2;2;1;30;13;2;0;1;1;35
113044;1;20;2;2;1;11;17;1;1;2;0;55
113044;2;20;2;1;1;30;12;1;1;2;0;52
113046;1;20;2;2;1;40;12;2;0;2;0;20
113047;1;20;2;1;1;12;15;1;1;2;0;26
113052;2;20;2;1;1;10;17;1;1;2;0;29
113052;1;20;2;2;1;10;17;1;1;2;0;36
113054;1;20;2;1;1;12;17;1;1;2;1;26
113055;1;20;2;2;1;30;13;1;1;2;0;30
113059;1;20;4;1;1;12;15;1;1;2;1;30
113059;2;20;4;2;1;11;17;2;0;2;1;27
113066;1;20;4;1;2;30;13;1;1;2;1;31
113066;2;20;4;2;2;11;17;1;1;2;1;28
113067;1;20;4;1;1;30;11;2;0;2;1;64
113068;1;20;4;1;1;50;11;1;1;2;1;50
113068;3;20;4;1;1;50;11;2;0;1;0;22
113068;4;20;4;1;1;40;12;2;0;2;0;20
113068;5;20;4;1;1;51;11;2;0;2;0;19
113068;2;20;4;2;1;50;11;2;0;1;1;54
113070;1;20;4;1;2;50;10;2;0;2;1;64
113071;1;20;4;1;1;11;18;1;1;2;1;30
113072;1;20;4;1;1;30;13;1;1;2;1;34
113072;2;20;4;2;1;12;16;1;1;2;1;34
113073;1;20;4;1;1;30;13;1;1;2;1;42
113074;1;20;4;1;2;60;8;2;0;2;1;64
113076;1;20;4;1;1;12;16;1;1;2;0;40
113078;2;22;5;2;1;11;17;1;1;2;0;44
113081;2;22;5;1;1;30;13;1;1;2;0;39
113083;1;22;6;1;1;11;20;1;1;2;1;39
113083;2;22;6;2;1;30;12;2;0;1;0;37
113084;3;22;6;1;1;50;11;1;1;2;0;46
113084;5;22;6;1;1;50;11;1;1;2;1;37
113084;4;22;6;2;1;11;17;1;1;2;1;27
113085;1;22;6;1;2;50;12;2;0;2;1;48
113085;2;22;6;2;2;60;8;2;0;2;1;40
113086;3;22;6;1;2;50;12;1;1;2;0;42
113086;5;22;6;1;2;50;12;1;1;2;0;37
113086;4;22;6;2;1;50;12;1;1;2;1;35
113088;2;22;6;2;1;50;11;1;1;2;1;41
113093;1;22;5;2;1;30;14;1;1;2;1;43
113094;1;22;4;1;1;50;11;1;1;2;0;48
113094;2;22;4;2;2;30;12;1;1;2;1;48
113096;3;22;4;1;1;51;11;2;0;2;0;17
113100;1;22;4;1;2;50;11;1;1;2;0;59
113104;2;22;6;1;2;30;13;2;0;1;0;44
113105;3;22;6;2;1;30;13;1;1;2;0;21
113107;1;22;6;1;1;50;11;1;1;2;0;48
113107;3;22;6;1;2;60;8;2;0;1;0;45
113111;1;22;4;1;1;50;11;1;1;2;1;31
113111;2;22;4;2;1;50;11;2;0;1;1;38
113112;1;22;4;2;1;30;17;1;1;2;1;45
113116;1;22;6;1;1;11;17;1;1;2;0;31
113120;2;22;6;1;1;30;12;1;1;2;0;52
113120;1;22;6;2;1;11;20;1;1;2;0;39
113121;2;22;6;1;1;11;17;1;1;2;1;30
113121;1;22;6;2;1;11;17;1;1;2;1;31
113122;1;22;6;1;1;12;16;1;1;2;0;25
113122;2;22;6;2;1;40;12;2;0;2;0;20
113124;1;22;6;1;1;20;14;1;1;2;1;30
113124;2;22;6;2;1;30;13;1;1;2;1;27
113127;1;22;5;1;1;40;13;1;1;2;1;49
113127;2;22;5;2;1;11;17;1;1;2;1;50
113127;5;22;5;2;1;40;11;2;0;2;1;21
113132;2;22;6;1;1;50;10;2;0;2;0;57
113132;3;22;6;1;2;50;10;1;1;2;1;54
113132;4;22;6;2;2;50;11;1;1;2;1;41
113135;1;22;6;1;1;50;11;1;1;2;0;50
113135;3;22;6;1;1;51;9;1;2;2;0;18
113135;2;22;6;2;1;30;12;2;0;2;0;50
113136;2;22;6;2;1;30;13;2;0;2;1;37
113138;2;22;6;2;1;50;11;2;0;2;0;36
113139;1;22;6;1;2;30;12;1;1;2;0;47
113140;1;22;6;1;1;50;11;1;1;2;1;33
113142;2;22;6;2;2;50;11;1;2;2;0;56
113145;2;22;4;2;1;11;17;1;1;2;0;31
113152;1;22;2;2;1;40;12;1;1;2;1;55
113153;1;22;2;2;2;30;12;2;0;2;0;57
113164;1;22;4;1;1;30;12;1;1;2;0;40
113166;2;22;4;2;1;30;12;1;1;2;1;27
113168;2;22;4;1;2;50;11;2;0;1;0;59
113169;2;22;4;2;1;11;17;1;1;2;0;40
113170;2;22;4;2;1;40;12;2;0;2;1;40
113173;2;22;4;2;1;40;13;2;0;2;1;23
113174;1;22;4;1;1;11;18;1;1;2;0;38
113183;1;22;5;1;1;30;12;1;1;2;1;42
113183;2;22;5;2;1;11;17;1;1;2;1;40
113184;1;22;6;1;1;11;20;1;1;2;0;50
113184;2;22;6;2;1;30;13;1;1;2;0;59
113186;1;22;6;1;1;30;14;1;1;2;1;42
113186;2;22;6;2;1;30;12;2;0;2;1;36
113187;2;22;6;2;1;50;11;1;1;2;1;38
113194;1;22;5;1;2;50;11;1;1;2;0;56
113194;3;22;5;1;1;51;10;2;0;2;0;18
113194;2;22;5;2;2;50;11;1;1;2;1;55
113202;2;22;6;1;2;50;11;2;0;2;0;60
113202;3;22;6;2;1;50;11;2;0;2;0;59
113204;2;22;6;1;1;50;11;1;1;2;0;49
113204;1;22;6;2;1;11;17;2;0;1;1;47
113204;3;22;6;2;1;30;12;1;1;2;0;28
113205;1;22;6;1;1;11;20;1;1;2;0;48
113205;4;22;6;1;1;40;12;2;0;2;0;19
113205;2;22;6;2;1;11;19;1;1;2;1;47
113205;3;22;6;2;1;30;14;1;1;2;0;24
113210;1;22;4;1;1;50;11;1;1;2;0;41
113210;2;22;4;2;1;30;12;1;1;2;1;38
113216;1;22;5;1;2;50;11;1;1;2;0;48
113216;2;22;5;2;2;60;8;2;0;2;0;46
113216;3;22;5;2;1;40;12;2;0;2;0;22
113218;1;22;6;1;1;50;11;2;0;2;1;45
113218;4;22;6;1;1;51;10;2;0;2;0;19
113218;2;22;6;2;1;50;11;2;0;2;1;42
113218;3;22;6;2;1;40;13;1;2;2;0;21
113219;1;22;6;1;1;50;11;2;0;2;1;58
113219;10;22;6;1;1;50;11;1;1;2;1;35
113219;2;22;6;2;2;60;8;2;0;2;1;53
113219;3;22;6;2;2;50;11;2;0;2;1;31
113219;6;22;6;2;1;51;9;1;1;2;1;25
113219;8;22;6;2;1;50;11;1;2;2;1;26
113219;9;22;6;2;1;51;9;1;1;2;1;23
113220;1;22;6;1;1;50;11;1;1;2;1;62
113223;1;22;4;1;1;30;11;1;1;2;0;60
113224;1;22;4;2;2;50;11;2;0;2;1;52
113228;1;22;4;1;1;12;17;1;1;2;1;55
113228;3;22;4;1;1;30;15;1;1;2;0;27
113228;2;22;4;2;2;30;14;1;1;2;0;57
113230;1;22;4;2;1;11;17;1;2;2;1;56
113230;2;22;4;2;1;11;17;2;0;2;0;34
113231;1;22;4;1;1;30;14;1;1;2;1;62
113231;2;22;4;2;1;30;12;2;0;2;0;55
113234;1;22;4;2;1;11;17;1;1;2;1;47
113239;1;22;6;1;1;40;12;1;1;2;0;33
113239;2;22;6;2;1;20;14;2;0;2;1;30
113241;2;22;6;2;1;40;15;2;0;1;0;40
113241;3;22;6;2;1;51;9;2;0;2;0;18
113242;1;22;6;1;1;40;14;2;0;2;0;40
113242;2;22;6;2;1;11;17;1;1;2;0;34
113243;1;22;6;1;1;30;13;1;1;2;1;49
113243;2;22;6;2;1;50;11;2;0;2;1;47
113244;1;22;6;1;2;50;11;2;0;2;0;56
113246;4;22;6;1;1;30;12;1;1;2;1;25
113247;3;22;6;1;1;60;8;1;1;2;1;31
113247;2;22;6;2;1;50;11;2;0;2;0;53
113248;1;22;6;1;1;50;11;2;0;2;0;61
113248;2;22;6;2;2;60;8;1;1;2;1;59
113250;2;22;6;2;2;60;8;2;0;2;1;59
113252;2;22;6;2;1;11;17;1;1;2;1;44
113253;1;22;6;1;2;50;11;1;2;1;1;57
113254;3;22;6;2;1;30;12;1;2;2;1;28
113255;1;22;6;2;1;50;11;1;1;2;1;34
113259;2;22;6;2;1;50;11;1;1;2;0;40
113260;3;22;6;1;1;30;15;2;0;1;0;50
113261;2;22;6;2;1;50;11;1;1;2;0;48
113261;3;22;6;2;1;60;8;1;1;2;0;28
113265;1;22;2;2;1;30;12;1;1;2;1;49
113267;2;22;2;2;1;30;12;1;1;2;0;45
113269;1;22;2;1;1;50;11;1;1;2;1;50
113269;3;22;2;1;1;30;13;2;0;2;0;23
113269;2;22;2;2;1;40;12;2;0;2;1;49
113273;2;22;2;1;1;51;9;2;0;2;0;20
113274;1;22;2;1;1;50;11;1;1;2;1;61
113274;4;22;2;1;1;30;13;1;2;2;0;23
113274;2;22;2;2;1;30;15;1;1;2;0;55
113275;2;22;2;2;1;12;15;2;0;2;1;32
113276;2;22;2;1;1;51;9;1;1;2;0;25
113276;3;22;2;1;1;51;9;2;0;1;0;21
113276;1;22;2;2;2;50;11;1;1;2;1;45
113277;1;22;2;2;1;40;12;1;2;2;1;53
113277;2;22;2;2;1;20;14;1;2;2;0;24
113279;1;22;2;1;1;50;11;1;1;2;1;55
113279;2;22;2;2;1;11;16;1;1;2;1;51
113280;1;22;2;2;1;40;15;1;1;2;1;28
113281;1;22;2;1;1;12;13;1;2;2;0;29
113281;2;22;2;2;1;11;15;1;2;2;0;29
113284;1;22;2;1;1;12;17;1;1;2;0;35
113293;2;22;2;1;1;60;8;2;0;2;1;33
113293;1;22;2;2;1;50;9;1;1;2;1;36
113295;1;22;2;2;1;40;12;1;1;2;0;30
113296;1;22;2;1;1;11;18;1;1;2;0;38
113296;2;22;2;2;1;20;15;2;0;2;1;38
113297;1;22;2;1;1;40;15;2;0;2;0;23
113297;2;22;2;1;1;40;15;2;0;2;0;23
113297;3;22;2;1;1;40;14;2;0;2;0;22
113297;4;22;2;2;1;40;14;1;1;2;0;22
113298;1;22;2;1;1;30;11;1;1;2;0;60
113302;1;22;2;1;1;30;13;1;1;2;0;44
113302;2;22;2;2;1;11;17;1;1;2;0;43
113303;1;22;2;1;1;11;17;1;1;2;1;32
113303;2;22;2;2;1;11;17;2;0;2;1;31
113305;1;22;2;1;1;11;13;1;1;2;0;61
113306;1;22;2;2;1;10;22;1;1;2;0;35
113307;1;22;2;1;1;12;17;1;2;2;1;48
113307;2;22;2;2;1;11;17;1;1;2;1;47
113307;3;22;2;1;1;12;12;2;0;2;0;22
113308;4;22;2;1;1;11;17;1;1;2;0;26
113308;1;22;2;2;1;11;17;1;2;2;1;23
113308;2;22;2;2;1;11;17;2;0;2;0;23
113308;3;22;2;2;1;11;17;2;0;2;0;23
113321;1;22;2;1;2;50;11;2;0;2;0;58
113322;4;22;2;1;1;40;12;1;1;2;0;29
113322;3;22;2;2;1;30;13;2;0;2;0;31
113323;1;22;2;2;2;11;17;1;2;2;1;50
113323;3;22;2;2;1;40;15;2;0;2;0;22
113324;2;22;2;1;1;50;11;1;1;2;1;44
113324;1;22;2;2;1;30;14;1;1;2;1;40
113325;3;22;2;1;1;40;17;2;0;2;0;24
113325;4;22;2;1;1;40;17;2;0;2;0;24
113327;1;22;2;1;2;30;13;1;1;2;1;56
113327;2;22;2;2;1;40;12;1;1;2;1;52
113327;3;22;2;2;1;11;17;1;1;2;0;32
113327;4;22;2;2;1;40;16;2;0;2;0;24
113328;2;22;2;1;1;11;16;1;1;2;0;43
